Date,Transaction Fees
2018-06-04,15.73954686
2018-06-05,20.35728666
2018-06-06,18.57627282
2018-06-07,19.55937972
2018-06-08,20.6210189
2018-06-09,17.75668801
2018-06-10,19.08713992
2018-06-11,16.61912053
2018-06-12,25.14614257
2018-06-13,21.70811986
2018-06-14,37.96206179
2018-06-15,28.31163612
2018-06-16,22.29352519
2018-06-17,16.47953769
2018-06-18,23.19379238
2018-06-19,17.33148901
2018-06-20,92.99888896
2018-06-21,196.11075747
2018-06-22,73.83299322
2018-06-23,67.64930914
2018-06-24,31.0352267
2018-06-25,27.37988035
2018-06-26,35.01767538
2018-06-27,31.56929249
2018-06-28,32.21344053
2018-06-29,28.16051973
2018-06-30,26.96211653
2018-07-01,23.09499606
2018-07-02,16.61894055
2018-07-03,24.13373068
2018-07-04,27.75106823
2018-07-05,21.20815182
2018-07-06,20.13342998
2018-07-07,21.52856925
2018-07-08,16.48971307
2018-07-09,15.69046793
2018-07-10,19.771615
2018-07-11,22.81543819
2018-07-12,20.35991472
2018-07-13,18.95121563
2018-07-14,19.5134421
2018-07-15,14.82622597
2018-07-16,15.1200841
2018-07-17,23.99583834
2018-07-18,25.24649934
2018-07-19,31.17719859
2018-07-20,28.78501794
2018-07-21,23.22018338
2018-07-22,17.51557302
2018-07-23,14.75350962
2018-07-24,26.23258898
2018-07-25,29.73865675
2018-07-26,26.57097707
2018-07-27,23.82141828
2018-07-28,20.94839865
2018-07-29,16.25319121
2018-07-30,16.07417483
2018-07-31,24.51004937
2018-08-01,25.63977774
2018-08-02,21.06899996
2018-08-03,25.16268898
2018-08-04,23.32861222
2018-08-05,17.25220709
2018-08-06,13.57730016
2018-08-07,17.78667986
2018-08-08,18.98471793
2018-08-09,20.23612857
2018-08-10,20.87046383
2018-08-11,20.45771544
2018-08-12,15.22242073
2018-08-13,12.98326232
2018-08-14,19.66604963
2018-08-15,26.91572329
2018-08-16,22.27721582
2018-08-17,24.3385493
2018-08-18,24.50056146
2018-08-19,16.47857689
2018-08-20,16.5152563
2018-08-21,29.5145455
2018-08-22,25.09646508
2018-08-23,23.6116019
2018-08-24,19.35149445
2018-08-25,19.25929543
2018-08-26,20.98045241
2018-08-27,27.61924338
2018-08-28,33.15715349
2018-08-29,45.32048221
2018-08-30,23.44494959
2018-08-31,23.99860941
2018-09-01,25.47531254
2018-09-02,18.83677255
2018-09-03,16.30852581
2018-09-04,19.99971238
2018-09-05,24.87269699
2018-09-06,31.30249896
2018-09-07,31.08773727
2018-09-08,27.88312159
2018-09-09,19.01300141
2018-09-10,18.25755811
2018-09-11,20.09719043
2018-09-12,22.97864568
2018-09-13,23.97565038
2018-09-14,20.64203332
2018-09-15,21.00044989
2018-09-16,15.55612803
2018-09-17,13.50872198
2018-09-18,16.93383786
2018-09-19,18.97957253
2018-09-20,17.38418461
2018-09-21,18.46013053
2018-09-22,25.61820592
2018-09-23,18.20492058
2018-09-24,14.78029907
2018-09-25,15.23465419
2018-09-26,20.77325104
2018-09-27,19.81706404
2018-09-28,24.16169895
2018-09-29,28.27719803
2018-09-30,19.39987634
2018-10-01,15.06859153
2018-10-02,22.05844917
2018-10-03,25.50791438
2018-10-04,21.54960314
2018-10-05,18.89461098
2018-10-06,21.27413336
2018-10-07,17.15907123
2018-10-08,13.38058877
2018-10-09,17.00189723
2018-10-10,16.15876645
2018-10-11,15.89766558
2018-10-12,18.53988743
2018-10-13,18.32054777
2018-10-14,13.17029413
2018-10-15,12.34559059
2018-10-16,23.47542749
2018-10-17,19.1257659
2018-10-18,18.59522114
2018-10-19,18.57290731
2018-10-20,17.51923019
2018-10-21,14.20909825
2018-10-22,12.07912045
2018-10-23,16.90795
2018-10-24,17.03439718
2018-10-25,16.64281009
2018-10-26,17.89006509
2018-10-27,17.73815234
2018-10-28,12.99458987
2018-10-29,16.2812264
2018-10-30,19.61250266
2018-10-31,19.02159826
2018-11-01,16.34407169
2018-11-02,17.72123704
2018-11-03,18.38907623
2018-11-04,13.29336202
2018-11-05,13.10981552
2018-11-06,18.7266689
2018-11-07,19.22689768
2018-11-08,20.47663932
2018-11-09,21.13343264
2018-11-10,22.08237359
2018-11-11,16.41366222
2018-11-12,14.57063064
2018-11-13,18.95329276
2018-11-14,17.7424345
2018-11-15,27.33091933
2018-11-16,38.66961581
2018-11-17,36.15620087
2018-11-18,21.21198663
2018-11-19,17.81181123
2018-11-20,41.92983395
2018-11-21,69.75086729
2018-11-22,48.76677702
2018-11-23,39.65618397
2018-11-24,35.94158309
2018-11-25,31.36532497
2018-11-26,32.84381732
2018-11-27,38.12914927
2018-11-28,36.17547287
2018-11-29,40.76151092
2018-11-30,44.47194145
2018-12-01,40.54970247
2018-12-02,30.14756877
2018-12-03,23.33655571
2018-12-04,31.88668705
2018-12-05,30.53976983
2018-12-06,26.79014826
2018-12-07,28.8469166
2018-12-08,30.83524789
2018-12-09,19.5837117
2018-12-10,16.79261899
2018-12-11,22.45193471
2018-12-12,23.53389974
2018-12-13,22.16279154
2018-12-14,22.11378158
2018-12-15,25.21741393
2018-12-16,18.26744053
2018-12-17,14.97018143
2018-12-18,20.76549699
2018-12-19,27.23136161
2018-12-20,32.64506125
2018-12-21,27.33283862
2018-12-22,30.94962483
2018-12-23,18.60323577
2018-12-24,15.42552063
2018-12-25,23.52803471
2018-12-26,17.8645655
2018-12-27,15.97681092
2018-12-28,17.3424626
2018-12-29,18.08179501
2018-12-30,15.3735851
2018-12-31,13.27720853
2019-01-01,16.13595059
2019-01-02,11.26348285
2019-01-03,18.19523851
2019-01-04,19.07117994
2019-01-05,19.35680045
2019-01-06,12.55146445
2019-01-07,16.27735965
2019-01-08,24.30263189
2019-01-09,20.662824
2019-01-10,24.57361448
2019-01-11,25.31026548
2019-01-12,24.37337421
2019-01-13,17.34751923
2019-01-14,13.97802989
2019-01-15,20.10803157
2019-01-16,21.69496074
2019-01-17,24.64584824
2019-01-18,24.00866647
2019-01-19,20.18583816
2019-01-20,17.39761572
2019-01-21,14.55515962
2019-01-22,20.19668429
2019-01-23,20.7819068
2019-01-24,22.83135483
2019-01-25,22.80567258
2019-01-26,24.88866124
2019-01-27,19.84461392
2019-01-28,15.57255856
2019-01-29,24.94335531
2019-01-30,22.53753118
2019-01-31,21.71721508
2019-02-01,30.63013691
2019-02-02,31.3733019
2019-02-03,18.97403435
2019-02-04,14.58804954
2019-02-05,16.99461248
2019-02-06,17.19570167
2019-02-07,21.84138191
2019-02-08,16.74721864
2019-02-09,21.04186133
2019-02-10,17.52526049
2019-02-11,14.40198512
2019-02-12,22.80689865
2019-02-13,34.99484013
2019-02-14,34.87820414
2019-02-15,26.13967392
2019-02-16,26.42301092
2019-02-17,21.90521087
2019-02-18,19.40747687
2019-02-19,29.94112352
2019-02-20,36.85830647
2019-02-21,37.54216157
2019-02-22,35.26377378
2019-02-23,37.9851471
2019-02-24,26.05377263
2019-02-25,28.93570516
2019-02-26,39.63579312
2019-02-27,35.73293876
2019-02-28,32.429386
2019-03-01,30.13119001
2019-03-02,30.69616759
2019-03-03,24.75996191
2019-03-04,21.51558757
2019-03-05,28.47943824
2019-03-06,29.52705767
2019-03-07,38.61010643
2019-03-08,37.80854653
2019-03-09,34.31245624
2019-03-10,24.66941988
2019-03-11,19.09289678
2019-03-12,30.91768148
2019-03-13,31.60142277
2019-03-14,36.75807301
2019-03-15,36.58198234
2019-03-16,30.93583876
2019-03-17,21.98218954
2019-03-18,16.98183493
2019-03-19,22.69579382
2019-03-20,22.12280789
2019-03-21,28.23352491
2019-03-22,34.83033827
2019-03-23,26.98731749
2019-03-24,17.41882305
2019-03-25,15.99091114
2019-03-26,29.56529774
2019-03-27,37.36289128
2019-03-28,47.81262217
2019-03-29,48.31912699
2019-03-30,63.15524207
2019-03-31,55.24699081
2019-04-01,44.331277
2019-04-02,63.21354757
2019-04-03,115.44123629
2019-04-04,143.31802389
2019-04-05,153.90346439
2019-04-06,112.38893608
2019-04-07,80.89306044
2019-04-08,86.1434017
2019-04-09,131.1579794
2019-04-10,115.19247077
2019-04-11,110.55773184
2019-04-12,115.70604825
2019-04-13,98.52367857
2019-04-14,67.13011148
2019-04-15,58.71620219
2019-04-16,77.68832081
2019-04-17,77.27892749
2019-04-18,75.52409926
2019-04-19,72.40456857
2019-04-20,78.81638604
2019-04-21,58.77730482
2019-04-22,49.49574881
2019-04-23,71.51840171
2019-04-24,97.36883575
2019-04-25,130.66908643
2019-04-26,94.08393559
2019-04-27,90.11573282
2019-04-28,54.3605619
2019-04-29,46.20375289
2019-04-30,72.24066977
2019-05-01,86.33574164
2019-05-02,64.62554969
2019-05-03,64.83338936
2019-05-04,81.52893951
2019-05-05,59.80065176
2019-05-06,63.82187695
2019-05-07,78.36215013
2019-05-08,91.58449481
2019-05-09,113.14795335
2019-05-10,107.37920947
2019-05-11,124.19920705
2019-05-12,123.97289428
2019-05-13,102.32400741
2019-05-14,113.56495921
2019-05-15,133.52144325
2019-05-16,195.70299721
2019-05-17,227.03341629
2019-05-18,226.43686085
2019-05-19,131.4477971
2019-05-20,127.38515857
2019-05-21,187.38216221
2019-05-22,205.51156682
2019-05-23,174.00538693
2019-05-24,160.86562412
2019-05-25,192.85102269
2019-05-26,127.1323125
2019-05-27,97.24013064
2019-05-28,188.78604627
2019-05-29,192.45777964
2019-05-30,187.323601
2019-05-31,191.65095051
2019-06-01,207.10162051
2019-06-02,155.88379801
2019-06-03,115.39168074
2019-06-04,204.32272902
2019-06-05,218.64977283
2019-06-06,156.66545465
2019-06-07,120.63550697
2019-06-08,107.01289521
2019-06-09,70.54839674
2019-06-10,63.32369989
2019-06-11,104.42139057
2019-06-12,110.37674445
2019-06-13,108.92575247
2019-06-14,107.95231204
2019-06-15,120.06982253
2019-06-16,77.32786947
2019-06-17,73.57815499
2019-06-18,119.42797713
2019-06-19,115.37501311
2019-06-20,104.24751274
2019-06-21,113.99594253
2019-06-22,128.08740502
2019-06-23,119.25352355
2019-06-24,80.52992218
2019-06-25,102.72793698
2019-06-26,121.88767558
2019-06-27,187.18671172
2019-06-28,200.07318916
2019-06-29,178.31281553
2019-06-30,109.19949552
2019-07-01,105.41894605
2019-07-02,127.96943929
2019-07-03,115.86048631
2019-07-04,94.13735145
2019-07-05,83.1571909
2019-07-06,78.24611304
2019-07-07,48.46231842
2019-07-08,46.22370164
2019-07-09,68.04749391
2019-07-10,70.10346
2019-07-11,87.83838394
2019-07-12,79.75072002
2019-07-13,65.59104107
2019-07-14,44.07356593
2019-07-15,41.01575216
2019-07-16,63.82421216
2019-07-17,64.0050136
2019-07-18,64.42962526
2019-07-19,72.7331277
2019-07-20,68.95390302
2019-07-21,49.16011057
2019-07-22,38.76320899
2019-07-23,53.5000016
2019-07-24,51.5849806
2019-07-25,50.49958347
2019-07-26,55.66599589
2019-07-27,46.28908255
2019-07-28,33.01944888
2019-07-29,26.0906632
2019-07-30,40.28511753
2019-07-31,60.87568653
2019-08-01,53.74546567
2019-08-02,45.98827683
2019-08-03,44.85070974
2019-08-04,26.51199904
2019-08-05,19.71626979
2019-08-06,42.54627716
2019-08-07,46.11675595
2019-08-08,73.42653669
2019-08-09,69.0523852
2019-08-10,65.27047063
2019-08-11,37.98790924
2019-08-12,30.44368288
2019-08-13,53.06476795
2019-08-14,74.46917116
2019-08-15,57.83331871
2019-08-16,52.79450937
2019-08-17,52.42472517
2019-08-18,34.80798761
2019-08-19,28.71825577
2019-08-20,42.34524189
2019-08-21,46.60562052
2019-08-22,52.75660419
2019-08-23,53.33079656
2019-08-24,41.25596635
2019-08-25,29.77666527
2019-08-26,21.4151521
2019-08-27,33.76225794
2019-08-28,33.91975743
2019-08-29,33.68642163
2019-08-30,33.77763975
2019-08-31,34.72614932
2019-09-01,23.62302465
2019-09-02,20.2899689
2019-09-03,28.99943648
2019-09-04,38.78318742
2019-09-05,37.57757625
2019-09-06,36.83823511
2019-09-07,36.97465158
2019-09-08,26.77418786
2019-09-09,21.6787786
2019-09-10,32.88557616
2019-09-11,37.43813532
2019-09-12,34.61414561
2019-09-13,29.37365806
2019-09-14,27.2416988
2019-09-15,21.36946606
2019-09-16,17.94707387
2019-09-17,29.55001769
2019-09-18,34.65289284
2019-09-19,33.88577734
2019-09-20,36.65973971
2019-09-21,32.48868188
2019-09-22,22.68372754
2019-09-23,21.19514176
2019-09-24,32.21229382
2019-09-25,39.39312435
2019-09-26,41.51101114
2019-09-27,32.42606061
2019-09-28,34.566148
2019-09-29,23.03030148
2019-09-30,21.19838469
2019-10-01,42.3444204
2019-10-02,46.8113573
2019-10-03,37.24441562
2019-10-04,38.11919539
2019-10-05,27.4226199
2019-10-06,19.12426052
2019-10-07,16.34275049
2019-10-08,24.70789654
2019-10-09,27.54548003
2019-10-10,30.55367406
2019-10-11,33.77448814
2019-10-12,27.79369901
2019-10-13,20.26668629
2019-10-14,16.47569727
2019-10-15,24.11943875
2019-10-16,26.31916762
2019-10-17,28.52811709
2019-10-18,25.64717902
2019-10-19,24.68669695
2019-10-20,18.7267923
2019-10-21,15.33117915
2019-10-22,21.05682496
2019-10-23,22.17224471
2019-10-24,30.72843106
2019-10-25,29.90063186
2019-10-26,36.39262077
2019-10-27,47.50993569
2019-10-28,33.85698681
2019-10-29,38.62711701
2019-10-30,34.74436063
2019-10-31,33.05208778
2019-11-01,36.60882594
2019-11-02,39.84588331
2019-11-03,27.27518395
2019-11-04,25.67509242
2019-11-05,48.70898899
2019-11-06,43.61722185
2019-11-07,38.39127647
2019-11-08,40.58992089
2019-11-09,41.34964558
2019-11-10,27.92855803
2019-11-11,24.29015957
2019-11-12,29.72540037
2019-11-13,29.43688924
2019-11-14,33.14115824
2019-11-15,29.48174335
2019-11-16,30.10627686
2019-11-17,22.55663644
2019-11-18,21.08702459
2019-11-19,28.67488306
2019-11-20,33.74912621
2019-11-21,27.40442548
2019-11-22,37.61620988
2019-11-23,38.88136686
2019-11-24,21.7052758
2019-11-25,16.9030352
2019-11-26,33.29565689
2019-11-27,39.22009621
2019-11-28,33.50223775
2019-11-29,26.52736725
2019-11-30,32.57996189
2019-12-01,27.73794039
2019-12-02,21.14391287
2019-12-03,26.29735921
2019-12-04,25.41092659
2019-12-05,29.28244482
2019-12-06,23.51212497
2019-12-07,25.0666879
2019-12-08,17.67538179
2019-12-09,14.40476798
2019-12-10,22.5574718
2019-12-11,23.31467953
2019-12-12,23.89650554
2019-12-13,22.58029974
2019-12-14,23.17111236
2019-12-15,14.73090744
2019-12-16,20.48160067
2019-12-17,22.33105231
2019-12-18,22.63123773
2019-12-19,27.75214475
2019-12-20,28.67218463
2019-12-21,25.26868884
2019-12-22,16.33587037
2019-12-23,12.84999447
2019-12-24,19.27416664
2019-12-25,17.33769944
2019-12-26,12.94986444
2019-12-27,19.25040961
2019-12-28,17.66168583
2019-12-29,13.08987557
2019-12-30,12.62531842
2019-12-31,16.05903803
2020-01-01,14.72448457
2020-01-02,9.88624584
2020-01-03,13.72092988
2020-01-04,16.61093093
2020-01-05,12.14848956
2020-01-06,11.89008149
2020-01-07,20.52394116
2020-01-08,25.8148978
2020-01-09,31.09413688
2020-01-10,29.98803411
2020-01-11,32.45580749
2020-01-12,17.8069863
2020-01-13,14.32472421
2020-01-14,18.08368461
2020-01-15,26.53385378
2020-01-16,31.00065728
2020-01-17,23.75953935
2020-01-18,24.37864596
2020-01-19,18.18036187
2020-01-20,16.02521748
2020-01-21,17.8483709
2020-01-22,20.60207064
2020-01-23,21.32645178
2020-01-24,21.59230675
2020-01-25,15.67738221
2020-01-26,11.37557861
2020-01-27,10.36229717
2020-01-28,20.76459228
2020-01-29,22.34831969
2020-01-30,20.28226774
2020-01-31,19.90003677
2020-02-01,22.2899417
2020-02-02,17.75920966
2020-02-03,16.59845485
2020-02-04,21.95770671
2020-02-05,23.85357125
2020-02-06,24.99615264
2020-02-07,28.15307607
2020-02-08,30.87725014
2020-02-09,20.96670859
2020-02-10,20.02549756
2020-02-11,28.26855498
2020-02-12,33.94424776
2020-02-13,38.29046921
2020-02-14,34.63479347
2020-02-15,32.91772289
2020-02-16,27.63375097
2020-02-17,22.16629317
2020-02-18,24.89945908
2020-02-19,30.67124581
2020-02-20,31.31333496
2020-02-21,27.26710294
2020-02-22,23.7836571
2020-02-23,17.90379811
2020-02-24,16.93047175
2020-02-25,22.98117293
2020-02-26,25.13210161
2020-02-27,29.5290601
2020-02-28,26.8926774
2020-02-29,25.33222814
2020-03-01,18.45936649
2020-03-02,14.47682156
2020-03-03,23.27773824
2020-03-04,24.9233851
2020-03-05,23.66006776
2020-03-06,24.49823848
2020-03-07,26.72650429
2020-03-08,18.43739742
2020-03-09,16.31170846
2020-03-10,25.76748365
2020-03-11,27.85651202
2020-03-12,30.50425847
2020-03-13,60.27268581
2020-03-14,84.53514729
2020-03-15,53.38664899
2020-03-16,42.20753235
2020-03-17,61.87674265
2020-03-18,62.61810511
2020-03-19,60.56676788
2020-03-20,68.82659617
2020-03-21,79.23757339
2020-03-22,44.31800726
2020-03-23,35.51525371
2020-03-24,50.41681163
2020-03-25,44.46381529
2020-03-26,46.56217239
2020-03-27,53.57566262
2020-03-28,40.79857662
2020-03-29,28.732255
2020-03-30,21.32088094
2020-03-31,26.21496686
2020-04-01,28.94855293
2020-04-02,27.42464444
2020-04-03,24.55164987
2020-04-04,25.84589966
2020-04-05,16.47818248
2020-04-06,13.48082669
2020-04-07,21.49900893
2020-04-08,25.11706866
2020-04-09,22.36510962
2020-04-10,23.38032638
2020-04-11,20.58873326
2020-04-12,13.78333895
2020-04-13,13.10795615
2020-04-14,16.39071572
2020-04-15,23.37958223
2020-04-16,26.05087792
2020-04-17,28.55316361
2020-04-18,25.52914511
2020-04-19,19.1355429
2020-04-20,15.68324255
2020-04-21,21.88057006
2020-04-22,23.40630527
2020-04-23,26.32081641
2020-04-24,41.22774666
2020-04-25,36.24518432
2020-04-26,27.58160072
2020-04-27,21.33607092
2020-04-28,28.07740054
2020-04-29,27.51674127
2020-04-30,53.53878
2020-05-01,108.68255065
2020-05-02,106.72348118
2020-05-03,68.955651
2020-05-04,57.64103813
2020-05-05,66.64723602
2020-05-06,71.76537045
2020-05-07,68.71352199
2020-05-08,90.91447074
2020-05-09,104.01051198
2020-05-10,85.19552167
2020-05-11,62.21652357
2020-05-12,92.13805594
2020-05-13,107.9413384
2020-05-14,112.15347886
2020-05-15,146.44154829
2020-05-16,159.72724081
2020-05-17,107.92182736
2020-05-18,99.24350293
2020-05-19,169.12818517
2020-05-20,182.03040512
2020-05-21,191.32284729
2020-05-22,203.92754802
2020-05-23,157.24802245
2020-05-24,103.09663982
2020-05-25,74.66233418
2020-05-26,92.89316062
2020-05-27,76.69532051
2020-05-28,79.93457174
2020-05-29,89.19391746
2020-05-30,93.15375088
2020-05-31,67.87440774
2020-06-01,62.06383519
2020-06-02,78.16103408
2020-06-03,98.97509068
2020-06-04,80.4854491
2020-06-05,61.68654873
2020-06-06,56.36753873
2020-06-07,31.22535054
2020-06-08,26.73099427
2020-06-09,41.62373052
2020-06-10,35.03621968
2020-06-11,38.80315253
2020-06-12,38.65136462
2020-06-13,29.24512633
2020-06-14,21.00629044
2020-06-15,16.54032953
2020-06-16,35.15348673
2020-06-17,51.12808062
2020-06-18,46.74662944
2020-06-19,45.46982149
2020-06-20,49.09985578
2020-06-21,29.45312391
2020-06-22,24.76545336
2020-06-23,37.15312529
2020-06-24,45.34851055
2020-06-25,41.88712373
2020-06-26,40.70263507
2020-06-27,33.82777488
2020-06-28,22.83566607
2020-06-29,19.62706147
2020-06-30,33.58240058
2020-07-01,44.57266433
2020-07-02,62.00664121
2020-07-03,55.86321829
2020-07-04,53.37312751
2020-07-05,31.92033391
2020-07-06,25.05190941
2020-07-07,36.81814867
2020-07-08,41.41658898
2020-07-09,48.54780381
2020-07-10,53.86870993
2020-07-11,48.38790157
2020-07-12,33.38960187
2020-07-13,23.79991734
2020-07-14,41.91947706
2020-07-15,62.00847811
2020-07-16,66.36944265
2020-07-17,78.42071329
2020-07-18,77.54075651
2020-07-19,74.50556433
2020-07-20,46.59487063
2020-07-21,79.51494325
2020-07-22,104.7056034
2020-07-23,142.10036019
2020-07-24,134.74488564
2020-07-25,123.60039598
2020-07-26,88.52578136
2020-07-27,76.19883384
2020-07-28,124.39804418
2020-07-29,188.97272261
2020-07-30,175.19797667
2020-07-31,179.7369445
2020-08-01,171.2763798
2020-08-02,123.59327892
2020-08-03,106.96085099
2020-08-04,130.13640793
2020-08-05,113.52550008
2020-08-06,138.97675331
2020-08-07,191.7937623
2020-08-08,136.31258215
2020-08-09,77.86909416
2020-08-10,64.51935152
2020-08-11,134.0279181
2020-08-12,151.46100591
2020-08-13,123.88813011
2020-08-14,111.10851906
2020-08-15,104.97094339
2020-08-16,65.83429852
2020-08-17,62.0881681
2020-08-18,84.36692232
2020-08-19,157.16400815
2020-08-20,149.28061929
2020-08-21,128.9816647
2020-08-22,138.27114309
2020-08-23,88.82807921
2020-08-24,58.90756952
2020-08-25,79.47876827
2020-08-26,92.25996052
2020-08-27,108.35942946
2020-08-28,121.61482967
2020-08-29,102.85521471
2020-08-30,64.38627267
2020-08-31,63.86730363
2020-09-01,94.76992915
2020-09-02,123.86992608
2020-09-03,129.63903054
2020-09-04,136.01387206
2020-09-05,155.41992666
2020-09-06,117.95895392
2020-09-07,68.47597667
2020-09-08,97.73599556
2020-09-09,81.98502093
2020-09-10,93.03114274
2020-09-11,110.61035344
2020-09-12,91.52153463
2020-09-13,57.79315128
2020-09-14,49.54046694
2020-09-15,76.15743176
2020-09-16,77.9277518
2020-09-17,76.27787119
2020-09-18,70.92559159
2020-09-19,70.31945472
2020-09-20,45.95832196
2020-09-21,33.79408106
2020-09-22,62.31195942
2020-09-23,74.59113089
2020-09-24,96.51095568
2020-09-25,81.64235754
2020-09-26,75.64534972
2020-09-27,42.28706526
2020-09-28,36.87713689
2020-09-29,58.79373725
2020-09-30,83.15732602
2020-10-01,93.96886874
2020-10-02,104.92605554
2020-10-03,121.31761787
2020-10-04,69.1389914
2020-10-05,57.06685152
2020-10-06,100.04754586
2020-10-07,114.46013121
2020-10-08,108.33383901
2020-10-09,103.39374193
2020-10-10,110.16141041
2020-10-11,75.12837831
2020-10-12,51.72072143
2020-10-13,75.1001319
2020-10-14,73.30905492
2020-10-15,74.9332009
2020-10-16,76.76943659
2020-10-17,63.13531232
2020-10-18,35.50804748
2020-10-19,37.25801212
2020-10-20,51.19663268
2020-10-21,78.26525349
2020-10-22,119.36065891
2020-10-23,166.80847707
2020-10-24,140.25215872
2020-10-25,93.3237912
2020-10-26,63.99985103
2020-10-27,117.7810379
2020-10-28,195.65821025
2020-10-29,226.40877873
2020-10-30,261.20613671
2020-10-31,264.8941163
2020-11-01,255.82083537
2020-11-02,179.25705954
2020-11-03,215.46989198
2020-11-04,283.29122639
2020-11-05,205.82925032
2020-11-06,266.01134465
2020-11-07,228.91087168
2020-11-08,136.73902777
2020-11-09,93.51738948
2020-11-10,141.12679205
2020-11-11,156.33777491
2020-11-12,105.90555614
2020-11-13,105.30762673
2020-11-14,100.3890895
2020-11-15,56.23647606
2020-11-16,42.34032535
2020-11-17,84.52964229
2020-11-18,91.44362315
2020-11-19,98.6483144
2020-11-20,92.83101157
2020-11-21,74.90910661
2020-11-22,46.76982834
2020-11-23,32.02519045
2020-11-24,58.86318321
2020-11-25,86.72336781
2020-11-26,97.856615
2020-11-27,103.38698218
