Date,Market Capitalization
2018-08-08,115406604819
2018-08-09,108091251795.13
2018-08-10,112463017312.5
2018-08-11,105696417520.75
2018-08-12,107248412232
2018-08-13,108702213350.63
2018-08-14,107599479594.75
2018-08-15,106669240670.88
2018-08-16,107939221260.75
2018-08-17,108686642486.5
2018-08-18,113328153063
2018-08-19,110125885135.5
2018-08-20,111710494109.25
2018-08-21,107763254260.13
2018-08-22,111558292111.75
2018-08-23,109486113234.88
2018-08-24,112444844837.5
2018-08-25,115292662631.25
2018-08-26,116045739285
2018-08-27,115524359322.5
2018-08-28,119057745954.88
2018-08-29,121961110082
2018-08-30,121282469117.5
2018-08-31,120388800708.75
2018-09-01,121024103410
2018-09-02,124018259508.75
2018-09-03,125848979081.25
2018-09-04,125210475448.5
2018-09-05,126945510142.5
2018-09-06,115350523889.25
2018-09-07,111989343312
2018-09-08,110468720684.5
2018-09-09,106710390570.5
2018-09-10,107756294884.5
2018-09-11,108828890004
2018-09-12,108425354844
2018-09-13,109274501592
2018-09-14,112039362305.5
2018-09-15,111994983284
2018-09-16,112560007716
2018-09-17,112280304250.63
2018-09-18,108055670117.5
2018-09-19,109400760926
2018-09-20,110419501039
2018-09-21,112291026977.25
2018-09-22,116878859887.5
2018-09-23,116014172661.38
2018-09-24,115780107215.5
2018-09-25,113658136717.88
2018-09-26,111168982834
2018-09-27,111710622843.63
2018-09-28,115646273575
2018-09-29,114451849959.5
2018-09-30,113813231623
2018-10-01,114309079937.13
2018-10-02,113794136335.88
2018-10-03,112477151074.5
2018-10-04,111922417847.5
2018-10-05,113457936783.38
2018-10-06,114151870523.63
2018-10-07,113537337665.5
2018-10-08,113890859892
2018-10-09,114580074091.63
2018-10-10,114290437592.25
2018-10-11,113249887425
2018-10-12,106769371617.75
2018-10-13,107487721554
2018-10-14,107707203076.5
2018-10-15,107517031443.38
2018-10-16,112427696160
2018-10-17,112740639104.25
2018-10-18,112431128004
2018-10-19,111428029455.75
2018-10-20,111051917056
2018-10-21,111647665703.25
2018-10-22,111614920192.13
2018-10-23,111535511141.5
2018-10-24,111308276541.75
2018-10-25,111594263954.25
2018-10-26,111245964998
2018-10-27,111436416494.25
2018-10-28,111415944646.88
2018-10-29,111390410176.88
2018-10-30,108935308564.25
2018-10-31,108951386566.88
2018-11-01,109592175901
2018-11-02,110261553949.5
2018-11-03,110426862306.25
2018-11-04,110084512548
2018-11-05,111735302745.38
2018-11-06,111332115108
2018-11-07,112110878606.75
2018-11-08,113101452114.75
2018-11-09,111475029314
2018-11-10,110249304527.5
2018-11-11,110503917735
2018-11-12,110848888653.75
2018-11-13,110240522721.75
2018-11-14,109252030858.75
2018-11-15,97788235510.13
2018-11-16,97296506280
2018-11-17,96141581352
2018-11-18,96059138298.5
2018-11-19,96820841796.25
2018-11-20,82743742160
2018-11-21,75688083712.5
2018-11-22,79393175255.63
2018-11-23,74351912550.75
2018-11-24,74964135890
2018-11-25,66271969925.63
2018-11-26,68824678120
2018-11-27,65128076491.75
2018-11-28,66025632101
2018-11-29,73731817215.5
2018-11-30,74075284198.5
2018-12-01,69318847949
2018-12-02,72424260452
2018-12-03,71568515092.75
2018-12-04,66936505405
2018-12-05,68201855694.5
2018-12-06,64682408086.5
2018-12-07,60048943837.5
2018-12-08,59073739293.38
2018-12-09,59501403808
2018-12-10,61911903159
2018-12-11,59709324276
2018-12-12,58553579585.25
2018-12-13,60102187170.38
2018-12-14,57080694458
2018-12-15,55918795244
2018-12-16,55793736168
2018-12-17,56029937445.25
2018-12-18,61442696320.25
2018-12-19,64285787025
2018-12-20,64539318920.63
2018-12-21,71245153602
2018-12-22,67473176853.25
2018-12-23,69982718998.5
2018-12-24,69343484870
2018-12-25,70741318477.38
2018-12-26,66296526220
2018-12-27,66550666565.25
2018-12-28,63099580883.63
2018-12-29,68344376255
2018-12-30,65638971463.5
2018-12-31,67348996456.5
2019-01-01,64905505545.5
2019-01-02,67205318593
2019-01-03,68423578271.75
2019-01-04,66485439136.25
2019-01-05,67153343389.13
2019-01-06,66716859231.25
2019-01-07,71108542091.13
2019-01-08,70350230013
2019-01-09,70109600771.38
2019-01-10,70211308121.25
2019-01-11,63700090315.13
2019-01-12,63744234439.38
2019-01-13,63570496666.88
2019-01-14,61685007049
2019-01-15,64414076661
2019-01-16,62816715740.63
2019-01-17,63297769209.5
2019-01-18,63902797623.13
2019-01-19,63334419716.13
2019-01-20,64655372374.5
2019-01-21,62037190779.5
2019-01-22,61978936697.88
2019-01-23,62793179880.75
2019-01-24,62395007173.88
2019-01-25,62741198500.75
2019-01-26,62548391161.38
2019-01-27,62484553654.25
2019-01-28,62031859023.75
2019-01-29,60306675646.75
2019-01-30,59677220946.38
2019-01-31,60559411423
2019-02-01,60054226237.5
2019-02-02,60492551974.25
2019-02-03,60867658568.75
2019-02-04,60135801015.5
2019-02-05,60076585209.38
2019-02-06,60419299442.25
2019-02-07,59246155660.5
2019-02-08,59117334127.5
2019-02-09,63837429020.13
2019-02-10,63843732011.5
2019-02-11,64187059329.75
2019-02-12,63215166076.25
2019-02-13,63223038975.25
2019-02-14,62998975795
2019-02-15,62770291500
2019-02-16,62878758075.25
2019-02-17,63129137546.88
2019-02-18,63963136426
2019-02-19,68324036842.75
2019-02-20,68614150365.5
2019-02-21,69458315650.25
2019-02-22,69349118126.25
2019-02-23,69735512258.5
2019-02-24,72197471733.75
2019-02-25,68026600376.75
2019-02-26,67311355120
2019-02-27,66987883453.5
2019-02-28,66718180462.5
2019-03-01,67467027612.38
2019-03-02,67354128112.5
2019-03-03,67315306106.63
2019-03-04,66929798448.13
2019-03-05,65884338877.5
2019-03-06,67519284032.25
2019-03-07,68094320981.63
2019-03-08,68262373623
2019-03-09,67973444807.5
2019-03-10,69151640613.5
2019-03-11,69044574632.63
2019-03-12,68239720216.5
2019-03-13,68144311642.5
2019-03-14,68160875385.38
2019-03-15,68133558672
2019-03-16,68880128843.38
2019-03-17,70728484680
2019-03-18,70238247183
2019-03-19,70220942077.5
2019-03-20,70672054521.75
2019-03-21,71182990340.25
2019-03-22,70468162430.63
2019-03-23,70415131176.5
2019-03-24,70525730344.88
2019-03-25,70215235792.88
2019-03-26,69200874181.13
2019-03-27,69235106784.25
2019-03-28,70788202531
2019-03-29,71102046361.5
2019-03-30,72107131543.13
2019-03-31,72471733603
2019-04-01,72402934798.13
2019-04-02,72850658425.5
2019-04-03,84028795243
2019-04-04,88580064950.75
2019-04-05,86825356904.25
2019-04-06,88511516574
2019-04-07,89434619041.25
2019-04-08,91334041285.5
2019-04-09,92948259474
2019-04-10,91894682432.5
2019-04-11,93873517212
2019-04-12,89999465714.88
2019-04-13,89161895290.5
2019-04-14,89698518548.75
2019-04-15,90679616966.75
2019-04-16,89233174439.75
2019-04-17,91284737803.88
2019-04-18,92406039070.88
2019-04-19,93287145245.25
2019-04-20,93368864936.75
2019-04-21,94003275251.63
2019-04-22,93532681832.63
2019-04-23,94914643118.75
2019-04-24,97523130613.88
2019-04-25,96812814868
2019-04-26,91642884994.38
2019-04-27,92476864392.5
2019-04-28,92404196485
2019-04-29,93248226929
2019-04-30,92406066842.25
2019-05-01,94170875848.88
2019-05-02,95275949527
2019-05-03,97165196433
2019-05-04,101088875101
2019-05-05,102517015670
2019-05-06,102428214523.25
2019-05-07,101554644945
2019-05-08,103661390555.5
2019-05-09,104997859407
2019-05-10,108450232531.88
2019-05-11,111932322169.25
2019-05-12,124672775131.5
2019-05-13,125123983738.5
2019-05-14,135559980513.25
2019-05-15,141186638892.38
2019-05-16,143808951005
2019-05-17,140744397885
2019-05-18,129683046850
2019-05-19,129433551520
2019-05-20,141414037197.75
2019-05-21,140678740116
2019-05-22,140788347888.13
2019-05-23,136420623979
2019-05-24,138196167293.25
2019-05-25,141606674128.13
2019-05-26,142766043618.75
2019-05-27,151347725235
2019-05-28,155791816913
2019-05-29,154058091820.13
2019-05-30,153080534761.87
2019-05-31,149097513407.5
2019-06-01,149815801818.25
2019-06-02,151589198855.75
2019-06-03,154555964549.5
2019-06-04,146349897621
2019-06-05,137108544946.5
2019-06-06,137890320216.88
2019-06-07,137268529076.25
2019-06-08,141541998171
2019-06-09,140717520918
2019-06-10,136510716053.25
2019-06-11,140432546552.5
2019-06-12,140268791455.13
2019-06-13,144045576788.75
2019-06-14,145814803863.75
2019-06-15,152298448156
2019-06-16,156516469380
2019-06-17,160353946468.75
2019-06-18,164903238799.63
2019-06-19,161943366197.25
2019-06-20,164075383086.75
2019-06-21,168400543442.63
2019-06-22,178756160450
2019-06-23,189637694692.88
2019-06-24,193504229704.5
2019-06-25,194374048150.63
2019-06-26,205547569835
2019-06-27,227719316615
2019-06-28,204539451464
2019-06-29,213064801998.75
2019-06-30,211040185205.25
2019-07-01,197569690086.75
2019-07-02,188493939199
2019-07-03,188185668518.25
2019-07-04,208296298805.75
2019-07-05,201834775779.75
2019-07-06,196808788113.75
2019-07-07,201193901286
2019-07-08,203235137131.13
2019-07-09,215067088978.63
2019-07-10,222852639752.63
2019-07-11,217874935989
2019-07-12,203759819337.75
2019-07-13,207604466582.5
2019-07-14,202080604824
2019-07-15,187268558635.88
2019-07-16,190629137243.25
2019-07-17,174796649181.38
2019-07-18,171347705234.25
2019-07-19,184223010315.13
2019-07-20,186964641365.13
2019-07-21,191657010877.5
2019-07-22,188586278529
2019-07-23,184564525316.25
2019-07-24,177558075226
2019-07-25,173782172977.88
2019-07-26,177001642396.88
2019-07-27,175018439091.13
2019-07-28,171623381006.25
2019-07-29,168676587917.5
2019-07-30,169941212949.25
2019-07-31,171110382320
2019-08-01,177971225916.25
2019-08-02,183858274990.5
2019-08-03,187693830077.25
2019-08-04,192238821815.63
2019-08-05,194596800940.75
2019-08-06,207857193381.25
2019-08-07,207512120450.25
2019-08-08,212080187760.75
2019-08-09,212354596966.5
2019-08-10,211905805128
2019-08-11,204378331994
2019-08-12,204501894058
2019-08-13,203590088900.63
2019-08-14,196376633402.25
2019-08-15,182554867638
2019-08-16,181252585697.5
2019-08-17,183308186097
2019-08-18,182869662501
2019-08-19,184346704683
2019-08-20,192567336359.38
2019-08-21,192574511231
2019-08-22,183004192948.5
2019-08-23,179930603941.88
2019-08-24,184894809366.75
2019-08-25,181689324663.75
2019-08-26,181325459812
2019-08-27,185905054288.75
2019-08-28,182382208104.38
2019-08-29,175806355588
2019-08-30,170231091586.5
2019-08-31,171112484668.5
2019-09-01,171705746091.25
2019-09-02,174314694828.75
2019-09-03,183621391692.88
2019-09-04,189558600038.25
2019-09-05,189851778020.25
2019-09-06,189371032576.5
2019-09-07,187064273771
2019-09-08,187528309716
2019-09-09,186601482557
2019-09-10,184805122284.38
2019-09-11,181601318569
2019-09-12,181348306899.38
2019-09-13,185443439735
2019-09-14,184857903437.88
2019-09-15,185675142696
2019-09-16,185081935716.13
2019-09-17,183840866902
2019-09-18,183047948034.75
2019-09-19,182345012676
2019-09-20,182012248849.5
2019-09-21,182723464703.13
2019-09-22,179817481221
2019-09-23,179570243240.63
2019-09-24,175249801101.38
2019-09-25,156752374078.5
2019-09-26,151886235115.25
2019-09-27,145218328440.63
2019-09-28,146176070646.38
2019-09-29,147437095536
2019-09-30,144981234225
2019-10-01,146891254090.75
2019-10-02,149969465668.13
2019-10-03,149785796978.13
2019-10-04,148089100280
2019-10-05,146318720244.38
2019-10-06,146183801203.13
2019-10-07,142446467416
2019-10-08,146184318208
2019-10-09,147601731969.63
2019-10-10,152924939857.63
2019-10-11,154213007310.63
2019-10-12,151145258658.63
2019-10-13,149785408500
2019-10-14,149305261817.25
2019-10-15,150016114435.5
2019-10-16,147715824375
2019-10-17,144456096195.63
2019-10-18,145010548098.25
2019-10-19,143418898788.75
2019-10-20,143695327864.38
2019-10-21,147099980448.38
2019-10-22,148294507556.25
2019-10-23,145762550729.5
2019-10-24,136480169460.38
2019-10-25,133966655160
2019-10-26,150958571186.75
2019-10-27,169487947345.75
2019-10-28,171263116404.38
2019-10-29,169245337334.5
2019-10-30,168919659265
2019-10-31,165652578171.5
2019-11-01,165444799500.75
2019-11-02,166221620436
2019-11-03,167845740790
2019-11-04,166255859324
2019-11-05,169400499397.5
2019-11-06,168174316438.5
2019-11-07,168610960996
2019-11-08,166178683542.38
2019-11-09,159868932064.5
2019-11-10,158860853035.13
2019-11-11,162390864254.63
2019-11-12,158417450210
2019-11-13,158203109061.25
2019-11-14,158237574218.75
2019-11-15,156267237530.63
2019-11-16,153840948585.75
2019-11-17,153224911781.25
2019-11-18,153670021855.88
2019-11-19,148559035807.13
2019-11-20,146547789855.75
2019-11-21,146473345876.5
2019-11-22,139017748336.88
2019-11-23,131390674877.25
2019-11-24,131574223681.25
2019-11-25,126792334208.5
2019-11-26,127363575771.75
2019-11-27,129688074194
2019-11-28,133711005788.63
2019-11-29,135167935768.75
2019-11-30,139331114811
2019-12-01,137458636583
2019-12-02,133973235694.88
2019-12-03,132131690713
2019-12-04,132343034026.5
2019-12-05,132526310968.38
2019-12-06,133198813029
2019-12-07,135843876827.75
2019-12-08,136361130608.25
2019-12-09,135976708623.25
2019-12-10,134098445020.25
2019-12-11,131279584766.25
2019-12-12,130408264246.5
2019-12-13,130272020498.13
2019-12-14,131274866613
2019-12-15,128688207413.25
2019-12-16,128894382471.25
2019-12-17,125772484741.88
2019-12-18,121225141590
2019-12-19,128982448115.75
2019-12-20,130097024832
2019-12-21,129995653609.13
2019-12-22,129571609876.63
2019-12-23,134460776841
2019-12-24,134087022696.25
2019-12-25,131855811505
2019-12-26,130437076728
2019-12-27,131377704140.63
2019-12-28,130564659420
2019-12-29,132401375734.38
2019-12-30,134138401644
2019-12-31,131661709212.5
2020-01-01,130458462633.75
2020-01-02,130433485817.25
2020-01-03,127069480106.25
2020-01-04,131308299238.63
2020-01-05,133255243386.63
2020-01-06,133901797500
2020-01-07,139131100468.75
2020-01-08,146364426726.88
2020-01-09,147077499561.88
2020-01-10,142574405535
2020-01-11,146354223811.25
2020-01-12,146745922458
2020-01-13,147516158700.63
2020-01-14,147252665538
2020-01-15,157076966556.13
2020-01-16,159226328198.25
2020-01-17,158291918320.38
2020-01-18,161053870442.5
2020-01-19,161666238564
2020-01-20,159198682709.75
2020-01-21,156773170942.5
2020-01-22,157545167088.63
2020-01-23,157594424341.88
2020-01-24,153262019039.25
2020-01-25,152687372499
2020-01-26,151643126092.5
2020-01-27,154944749450.63
2020-01-28,160704704436.25
2020-01-29,168642167090
2020-01-30,169330618684.5
2020-01-31,171495321873
2020-02-01,170115804243
2020-02-02,170671291551.13
2020-02-03,169691250333.75
2020-02-04,170237894599.5
2020-02-05,167310377463
2020-02-06,173541376205
2020-02-07,176990692350
2020-02-08,178405220920.88
2020-02-09,179315129918.25
2020-02-10,183820332605.63
2020-02-11,180395915364.75
2020-02-12,184936954804.88
2020-02-13,188604211347.75
2020-02-14,186938934236
2020-02-15,187722854295
2020-02-16,182065402071
2020-02-17,180031240247.63
2020-02-18,177014393783.13
2020-02-19,183476160651.25
2020-02-20,176809557656
2020-02-21,174553387199.88
2020-02-22,176491115945.63
2020-02-23,176080021524.75
2020-02-24,180633786110.25
2020-02-25,176992602637.25
2020-02-26,171191739507
2020-02-27,162216828780.5
2020-02-28,160190896219.25
2020-02-29,158514369718.38
2020-03-01,156927206341.75
2020-03-02,156233689660.25
2020-03-03,161108223782
2020-03-04,160221145315.63
2020-03-05,160014595437
2020-03-06,164679981780
2020-03-07,166624838493.75
2020-03-08,163830706059.5
2020-03-09,150795415719.38
2020-03-10,144721753959.38
2020-03-11,144722226909
2020-03-12,143813781238.5
2020-03-13,102070843593.75
2020-03-14,96684474462.25
2020-03-15,96353469108.75
2020-03-16,99541801020.38
2020-03-17,90852830999
2020-03-18,96778411029.5
2020-03-19,97323642986.63
2020-03-20,109974188861
2020-03-21,114633746916.75
2020-03-22,112998370241.62
2020-03-23,108786759466.75
2020-03-24,115702555065
2020-03-25,122541725774.25
2020-03-26,122632636951
2020-03-27,122687564483.25
2020-03-28,118321606450.25
2020-03-29,113950419466
2020-03-30,109381678830
2020-03-31,115747240719
2020-04-01,117639935143.88
2020-04-02,119920140522
2020-04-03,125634061629
2020-04-04,124211492942.25
2020-04-05,125515894287.5
2020-04-06,124296775584.25
2020-04-07,131971702253.38
2020-04-08,132524916468.5
2020-04-09,134230536459.25
2020-04-10,133126511643.13
2020-04-11,127339013832
2020-04-12,125978349637.88
2020-04-13,127396905600
2020-04-14,124550794230.75
2020-04-15,126062790557.63
2020-04-16,122777666752.5
2020-04-17,127918543883
2020-04-18,129353564317.5
2020-04-19,132254189695.25
2020-04-20,131091722998.63
2020-04-21,126822280657.5
2020-04-22,125805082383.5
2020-04-23,129600826417.5
2020-04-24,136627543182
2020-04-25,137702324880.5
2020-04-26,138759313621.5
2020-04-27,140360770212
2020-04-28,142259980490
2020-04-29,142104975468.75
2020-04-30,157191930797
2020-05-01,161244724890.5
2020-05-02,162238776914.38
2020-05-03,164061375208.5
2020-05-04,164079775201.75
2020-05-05,161883688980.25
2020-05-06,165041543539.13
2020-05-07,168296220903.25
2020-05-08,179553631925.5
2020-05-09,180856609115.63
2020-05-10,176840119411.38
2020-05-11,161270203974.75
2020-05-12,158494888210.75
2020-05-13,161515150994.25
2020-05-14,169319712698
2020-05-15,178212371231.44
2020-05-16,172695974094
2020-05-17,172659264141
2020-05-18,177178952025
2020-05-19,178472567223
2020-05-20,178855626943.5
2020-05-21,175164900005.5
2020-05-22,167700642748.81
2020-05-23,167891541955
2020-05-24,168943846365
2020-05-25,162736573237.19
2020-05-26,162762609737.5
2020-05-27,162700521072.5
2020-05-28,167602324179.63
2020-05-29,174165182671.31
2020-05-30,173723089680
2020-05-31,176937673264.5
2020-06-01,174630174007.25
2020-06-02,185065880870
2020-06-03,177079117361.5
2020-06-04,176600791452.5
2020-06-05,178973529063.75
2020-06-06,177873510787.38
2020-06-07,177584201631
2020-06-08,177982537872.56
2020-06-09,179585846000.63
2020-06-10,179465152774.69
2020-06-11,181543945926.75
2020-06-12,172902596229
2020-06-13,173509711084.13
2020-06-14,173910288656.25
2020-06-15,172029586459.06
2020-06-16,171498909488.25
2020-06-17,174990389490.94
2020-06-18,173548620035.5
2020-06-19,172616855388
2020-06-20,171520310333.44
2020-06-21,171548539222.5
2020-06-22,171558883140.63
2020-06-23,176964492181.69
2020-06-24,177451431060.75
2020-06-25,172363228458.75
2020-06-26,169476319283.25
2020-06-27,168672330389.06
2020-06-28,165874648168.31
2020-06-29,167412851160.06
2020-06-30,168652728934.5
2020-07-01,168254442579.38
2020-07-02,169755371871.75
2020-07-03,167616516421.38
2020-07-04,167174437248
2020-07-05,168214866736.94
2020-07-06,166813412136
2020-07-07,171071567906.63
2020-07-08,170905122947.31
2020-07-09,173196467456.25
2020-07-10,170859436831.5
2020-07-11,170508104081.56
2020-07-12,170310705201.81
2020-07-13,171042542625.38
2020-07-14,170590263956.25
2020-07-15,170012789953.5
2020-07-16,169671237306
2020-07-17,168244096112
2020-07-18,168552985321.13
2020-07-19,169123828726.5
2020-07-20,169584525047.44
2020-07-21,169116560307.5
2020-07-22,172073017108
2020-07-23,174914680704.69
2020-07-24,176899573902.19
2020-07-25,176247911480.38
2020-07-26,178489961545
2020-07-27,183205368224.38
2020-07-28,200328802729.31
2020-07-29,201566733793
2020-07-30,205170166647.25
2020-07-31,205543512015.88
2020-08-01,209605722129
2020-08-02,217142963334.88
2020-08-03,203770615902.75
2020-08-04,207988944296
2020-08-05,206786700151.06
2020-08-06,217465517585.5
2020-08-07,217171234242.88
2020-08-08,214212914888
2020-08-09,217127158159
2020-08-10,215701808054.5
2020-08-11,219605900753.5
2020-08-12,210338284423.44
2020-08-13,213812204088
2020-08-14,217441004781
2020-08-15,217515512850.38
2020-08-16,219025746874.88
2020-08-17,219865081153.5
2020-08-18,227086507568.44
2020-08-19,221171419141.75
2020-08-20,217114912679.75
2020-08-21,219135893368.88
2020-08-22,213052051606.5
2020-08-23,215707059860.88
2020-08-24,215234627896.31
2020-08-25,217226586021.25
2020-08-26,209460843627.75
2020-08-27,211898842939.38
2020-08-28,209241569295.5
2020-08-29,213123520591.63
2020-08-30,212063632339.5
2020-08-31,216431816154.06
2020-09-01,215393345844.69
2020-09-02,220269070468.13
2020-09-03,210690012414.75
2020-09-04,188029599093
2020-09-05,193725341062.69
2020-09-06,187614703759.5
2020-09-07,189702293712.75
2020-09-08,191751608396.56
2020-09-09,187115787127.5
2020-09-10,189233014101.31
2020-09-11,191467310104.69
2020-09-12,192335863793.44
2020-09-13,193292000161.31
2020-09-14,191176774799.06
2020-09-15,197494037855.88
2020-09-16,199473886634.06
2020-09-17,202297275752.75
2020-09-18,202391738928.75
2020-09-19,202308522459.06
2020-09-20,205033909258
2020-09-21,201850863550.88
2020-09-22,192839668355.44
2020-09-23,194936783602.5
2020-09-24,189689705937.88
2020-09-25,198729880117.88
2020-09-26,197907059882.5
2020-09-27,198672114229.25
2020-09-28,199483264640.63
2020-09-29,197975657576.25
2020-09-30,200754524328.75
2020-10-01,199507529946
2020-10-02,196441402613.75
2020-10-03,195722205724.5
2020-10-04,195280426854.19
2020-10-05,197504422056.56
2020-10-06,199750575791.88
2020-10-07,196318549485.94
2020-10-08,197581554264.75
2020-10-09,202361926818
2020-10-10,204724591114.38
2020-10-11,209376014702.25
2020-10-12,210490112528
2020-10-13,213611840433.63
2020-10-14,211587188475
2020-10-15,211547277486.19
2020-10-16,212919894923
2020-10-17,209733496484.06
2020-10-18,210513570067.5
2020-10-19,212900747100
2020-10-20,217754469968.44
2020-10-21,220493997600
2020-10-22,237434328122.44
2020-10-23,239796969776
2020-10-24,239647140500.63
2020-10-25,243272764186.63
2020-10-26,241706472618
2020-10-27,242250702493.88
2020-10-28,253142046455
2020-10-29,246252135007.81
2020-10-30,250677416529.19
2020-10-31,251555124817.5
2020-11-01,255106515034.13
2020-11-02,255793860259.88
2020-11-03,251531673797.63
2020-11-04,259697931294.06
2020-11-05,262559620830
2020-11-06,289170944074.94
2020-11-07,289249997320.25
2020-11-08,274786371447
2020-11-09,287151972030
2020-11-10,284257605698.44
2020-11-11,284198275212.75
2020-11-12,290559597011.19
2020-11-13,302325913105.31
2020-11-14,303029492537.13
2020-11-15,298308728195
2020-11-16,295686976161.25
2020-11-17,310097518620
2020-11-18,327858954057.81
2020-11-19,330026536634.75
2020-11-20,330718601020.63
2020-11-21,346578494213.13
2020-11-22,346966640982.5
2020-11-23,342372846241
2020-11-24,341198364055.13
2020-11-25,355897258628.81
2020-11-26,349744508357.75
2020-11-27,318779820416
