Date,Fee Percentage
2018-05-16,0.00358724
2018-05-17,0.00280684
2018-05-18,0.00552159
2018-05-19,0.00586512
2018-05-20,0.00424764
2018-05-21,0.00335307
2018-05-22,0.00380194
2018-05-23,0.00286353
2018-05-24,0.00283325
2018-05-25,0.00249458
2018-05-26,0.00322749
2018-05-27,0.00370828
2018-05-28,0.00235144
2018-05-29,0.00239236
2018-05-30,0.00206539
2018-05-31,0.00177451
2018-06-01,0.00161512
2018-06-02,0.00166532
2018-06-03,0.00170666
2018-06-04,0.00165403
2018-06-05,0.00138896
2018-06-06,0.00150384
2018-06-07,0.00171282
2018-06-08,0.00169275
2018-06-09,0.00126554
2018-06-10,0.0019515
2018-06-11,0.00123376
2018-06-12,0.00149824
2018-06-13,0.00151561
2018-06-14,0.00203768
2018-06-15,0.00151396
2018-06-16,0.00132212
2018-06-17,0.00208534
2018-06-18,0.00338792
2018-06-19,0.00165243
2018-06-20,0.00631431
2018-06-21,0.0168866
2018-06-22,0.00799666
2018-06-23,0.00355739
2018-06-24,0.00226007
2018-06-25,0.00297666
2018-06-26,0.00269691
2018-06-27,0.00372254
2018-06-28,0.00321393
2018-06-29,0.00289469
2018-06-30,0.00260691
2018-07-01,0.00321145
2018-07-02,0.00195352
2018-07-03,0.00236493
2018-07-04,0.00262897
2018-07-05,0.00240538
2018-07-06,0.0019133
2018-07-07,0.00226051
2018-07-08,0.00281825
2018-07-09,0.00203657
2018-07-10,0.00190705
2018-07-11,0.00195134
2018-07-12,0.0024392
2018-07-13,0.00222961
2018-07-14,0.00221028
2018-07-15,0.00204687
2018-07-16,0.00206126
2018-07-17,0.00192435
2018-07-18,0.00239666
2018-07-19,0.00282015
2018-07-20,0.00297641
2018-07-21,0.00251807
2018-07-22,0.00270689
2018-07-23,0.00254981
2018-07-24,0.00269902
2018-07-25,0.00251053
2018-07-26,0.00265087
2018-07-27,0.00276247
2018-07-28,0.00213425
2018-07-29,0.00255545
2018-07-30,0.00238737
2018-07-31,0.00279398
2018-08-01,0.0029795
2018-08-02,0.00232802
2018-08-03,0.0027725
2018-08-04,0.00233936
2018-08-05,0.00177774
2018-08-06,0.00130079
2018-08-07,0.00142622
2018-08-08,0.00163268
2018-08-09,0.00159359
2018-08-10,0.00185009
2018-08-11,0.00212379
2018-08-12,0.00190951
2018-08-13,0.00208875
2018-08-14,0.00219195
2018-08-15,0.00223901
2018-08-16,0.00212433
2018-08-17,0.0026426
2018-08-18,0.00286527
2018-08-19,0.00256065
2018-08-20,0.00280279
2018-08-21,0.0033888
2018-08-22,0.00240252
2018-08-23,0.00267096
2018-08-24,0.00221993
2018-08-25,0.00250555
2018-08-26,0.00325494
2018-08-27,0.00546859
2018-08-28,0.00332283
2018-08-29,0.00238558
2018-08-30,0.00265273
2018-08-31,0.00281218
2018-09-01,0.00163466
2018-09-02,0.00216578
2018-09-03,0.00198967
2018-09-04,0.00216441
2018-09-05,0.00255633
2018-09-06,0.00334068
2018-09-07,0.00246811
2018-09-08,0.00256203
2018-09-09,0.00267673
2018-09-10,0.00254227
2018-09-11,0.00233564
2018-09-12,0.00251472
2018-09-13,0.0027152
2018-09-14,0.00180331
2018-09-15,0.00286013
2018-09-16,0.00212073
2018-09-17,0.00191766
2018-09-18,0.00162737
2018-09-19,0.00185687
2018-09-20,0.00180775
2018-09-21,0.00200458
2018-09-22,0.00219302
2018-09-23,0.00252577
2018-09-24,0.00267423
2018-09-25,0.001997
2018-09-26,0.00151236
2018-09-27,0.00186138
2018-09-28,0.00263291
2018-09-29,0.00267776
2018-09-30,0.00253611
2018-10-01,0.00240486
2018-10-02,0.00264845
2018-10-03,0.00206334
2018-10-04,0.00270411
2018-10-05,0.00222259
2018-10-06,0.00293429
2018-10-07,0.0028248
2018-10-08,0.00261978
2018-10-09,0.00201244
2018-10-10,0.00223923
2018-10-11,0.00150687
2018-10-12,0.00171804
2018-10-13,0.00166142
2018-10-14,0.00195588
2018-10-15,0.00189086
2018-10-16,0.0018024
2018-10-17,0.00233383
2018-10-18,0.00212902
2018-10-19,0.00180859
2018-10-20,0.00185628
2018-10-21,0.00215395
2018-10-22,0.00232342
2018-10-23,0.00190005
2018-10-24,0.00162018
2018-10-25,0.00168797
2018-10-26,0.0017641
2018-10-27,0.00218042
2018-10-28,0.0022896
2018-10-29,0.00317952
2018-10-30,0.00244179
2018-10-31,0.00219161
2018-11-01,0.00178552
2018-11-02,0.00189185
2018-11-03,0.00143362
2018-11-04,0.00231026
2018-11-05,0.00218396
2018-11-06,0.00214204
2018-11-07,0.00214539
2018-11-08,0.00231145
2018-11-09,0.00269963
2018-11-10,0.00262318
2018-11-11,0.00284275
2018-11-12,0.00258723
2018-11-13,0.00221293
2018-11-14,0.00203039
2018-11-15,0.0022163
2018-11-16,0.00209956
2018-11-17,0.00322221
2018-11-18,0.00310525
2018-11-19,0.00311938
2018-11-20,0.0037921
2018-11-21,0.00321338
2018-11-22,0.00394781
2018-11-23,0.00378547
2018-11-24,0.00320537
2018-11-25,0.00340364
2018-11-26,0.00297065
2018-11-27,0.00301132
2018-11-28,0.00297759
2018-11-29,0.00287423
2018-11-30,0.00372597
2018-12-01,0.00214146
2018-12-02,0.00262661
2018-12-03,0.00238686
2018-12-04,0.00198257
2018-12-05,0.00146207
2018-12-06,0.00146507
2018-12-07,0.00184828
2018-12-08,0.00211333
2018-12-09,0.00225264
2018-12-10,0.0021812
2018-12-11,0.00218131
2018-12-12,0.00190463
2018-12-13,0.00204074
2018-12-14,0.00189527
2018-12-15,0.00215927
2018-12-16,0.00227171
2018-12-17,0.00175036
2018-12-18,0.00172895
2018-12-19,0.00198956
2018-12-20,0.00213488
2018-12-21,0.00209911
2018-12-22,0.00242943
2018-12-23,0.00230475
2018-12-24,0.00200881
2018-12-25,0.00203842
2018-12-26,0.0017068
2018-12-27,0.00146769
2018-12-28,0.00134475
2018-12-29,0.00134029
2018-12-30,0.00145148
2018-12-31,0.00204124
2019-01-01,0.00189772
2019-01-02,0.00201288
2019-01-03,0.00185015
2019-01-04,0.002058
2019-01-05,0.00199675
2019-01-06,0.00160581
2019-01-07,0.00244308
2019-01-08,0.0024068
2019-01-09,0.00233746
2019-01-10,0.00254864
2019-01-11,0.00199908
2019-01-12,0.00228017
2019-01-13,0.00210485
2019-01-14,0.00190483
2019-01-15,0.0021
2019-01-16,0.00152818
2019-01-17,0.00256457
2019-01-18,0.00275908
2019-01-19,0.0023531
2019-01-20,0.00278786
2019-01-21,0.00210716
2019-01-22,0.00127935
2019-01-23,0.00183218
2019-01-24,0.00190999
2019-01-25,0.00154595
2019-01-26,0.00135415
2019-01-27,0.00210688
2019-01-28,0.00208399
2019-01-29,0.00145036
2019-01-30,0.00154456
2019-01-31,0.000938221
2019-02-01,0.0013876
2019-02-02,0.00113021
2019-02-03,0.0012835
2019-02-04,0.00197823
2019-02-05,0.000822094
2019-02-06,0.00057348
2019-02-07,0.000627509
2019-02-08,0.000647694
2019-02-09,0.000709867
2019-02-10,0.0010874
2019-02-11,0.00218914
2019-02-12,0.00104531
2019-02-13,0.00108003
2019-02-14,0.000931557
2019-02-15,0.000949699
2019-02-16,0.00128565
2019-02-17,0.00306038
2019-02-18,0.00280886
2019-02-19,0.00246643
2019-02-20,0.00208445
2019-02-21,0.00276096
2019-02-22,0.00321919
2019-02-23,0.00280018
2019-02-24,0.0025529
2019-02-25,0.00296156
2019-02-26,0.00248585
2019-02-27,0.00220417
2019-02-28,0.00218241
2019-03-01,0.00198903
2019-03-02,0.00232192
2019-03-03,0.0016748
2019-03-04,0.00150812
2019-03-05,0.00160233
2019-03-06,0.00132078
2019-03-07,0.00277417
2019-03-08,0.00282479
2019-03-09,0.00278987
2019-03-10,0.00297161
2019-03-11,0.00288871
2019-03-12,0.00262546
2019-03-13,0.0021366
2019-03-14,0.00320226
2019-03-15,0.00250752
2019-03-16,0.00246159
2019-03-17,0.00260721
2019-03-18,0.00211778
2019-03-19,0.00125991
2019-03-20,0.00165367
2019-03-21,0.00208562
2019-03-22,0.00241427
2019-03-23,0.00152937
2019-03-24,0.00240734
2019-03-25,0.00252876
2019-03-26,0.0020419
2019-03-27,0.00293728
2019-03-28,0.00373519
2019-03-29,0.00336791
2019-03-30,0.00482612
2019-03-31,0.00588657
2019-04-01,0.00479367
2019-04-02,0.00350713
2019-04-03,0.00343044
2019-04-04,0.0110085
2019-04-05,0.0120795
2019-04-06,0.0106185
2019-04-07,0.0103072
2019-04-08,0.0102546
2019-04-09,0.00877244
2019-04-10,0.00585104
2019-04-11,0.0070048
2019-04-12,0.00611521
2019-04-13,0.00674497
2019-04-14,0.0060568
2019-04-15,0.00569246
2019-04-16,0.00508279
2019-04-17,0.00429689
2019-04-18,0.00482245
2019-04-19,0.00398258
2019-04-20,0.00388472
2019-04-21,0.00547168
2019-04-22,0.00618223
2019-04-23,0.0039882
2019-04-24,0.00447581
2019-04-25,0.00641957
2019-04-26,0.00512148
2019-04-27,0.00679933
2019-04-28,0.00749158
2019-04-29,0.00560242
2019-04-30,0.00611072
2019-05-01,0.00464422
2019-05-02,0.00555361
2019-05-03,0.00662723
2019-05-04,0.0064398
2019-05-05,0.00690853
2019-05-06,0.00829631
2019-05-07,0.00653567
2019-05-08,0.00607051
2019-05-09,0.00864099
2019-05-10,0.0084769
2019-05-11,0.00922949
2019-05-12,0.00978617
2019-05-13,0.0111178
2019-05-14,0.00675824
2019-05-15,0.00801522
2019-05-16,0.0090349
2019-05-17,0.0159845
2019-05-18,0.0165753
2019-05-19,0.0161364
2019-05-20,0.0141352
2019-05-21,0.0153942
2019-05-22,0.0187704
2019-05-23,0.0149501
2019-05-24,0.0129136
2019-05-25,0.014636
2019-05-26,0.0162035
2019-05-27,0.0110978
2019-05-28,0.0158996
2019-05-29,0.0146258
2019-05-30,0.0130651
2019-05-31,0.0152304
2019-06-01,0.0100339
2019-06-02,0.0133507
2019-06-03,0.00974107
2019-06-04,0.0118037
2019-06-05,0.0120265
2019-06-06,0.0081382
2019-06-07,0.00599578
2019-06-08,0.00743679
2019-06-09,0.0078744
2019-06-10,0.00693549
2019-06-11,0.00696328
2019-06-12,0.0051224
2019-06-13,0.00838691
2019-06-14,0.00895937
2019-06-15,0.00914798
2019-06-16,0.00777236
2019-06-17,0.00409225
2019-06-18,0.00523852
2019-06-19,0.00406126
2019-06-20,0.00632281
2019-06-21,0.00326167
2019-06-22,0.00762474
2019-06-23,0.00629381
2019-06-24,0.00814338
2019-06-25,0.00604305
2019-06-26,0.00630103
2019-06-27,0.00997844
2019-06-28,0.0119284
2019-06-29,0.0124959
2019-06-30,0.00751116
2019-07-01,0.00561026
2019-07-02,0.00598991
2019-07-03,0.00827556
2019-07-04,0.00551773
2019-07-05,0.0067599
2019-07-06,0.00491246
2019-07-07,0.0071219
2019-07-08,0.00507942
2019-07-09,0.00265949
2019-07-10,0.00294806
2019-07-11,0.00372539
2019-07-12,0.00264882
2019-07-13,0.0028013
2019-07-14,0.00278285
2019-07-15,0.00264623
2019-07-16,0.00345737
2019-07-17,0.00258718
2019-07-18,0.00295402
2019-07-19,0.00154855
2019-07-20,0.00544424
2019-07-21,0.00556702
2019-07-22,0.00260908
2019-07-23,0.000947043
2019-07-24,0.00435384
2019-07-25,0.00325231
2019-07-26,0.00284773
2019-07-27,0.00482748
2019-07-28,0.0053985
2019-07-29,0.00556628
2019-07-30,0.00149109
2019-07-31,0.00293386
2019-08-01,0.0034823
2019-08-02,0.00467555
2019-08-03,0.00569012
2019-08-04,0.00488139
2019-08-05,0.00342125
2019-08-06,0.00206859
2019-08-07,0.00277225
2019-08-08,0.00849762
2019-08-09,0.00477044
2019-08-10,0.004656
2019-08-11,0.00227902
2019-08-12,0.00524546
2019-08-13,0.00466805
2019-08-14,0.00583307
2019-08-15,0.0040374
2019-08-16,0.0035815
2019-08-17,0.00497911
2019-08-18,0.00222903
2019-08-19,0.00304791
2019-08-20,0.00480502
2019-08-21,0.000433794
2019-08-22,0.000218555
2019-08-23,0.000480639
2019-08-24,0.00604814
2019-08-25,0.006624
2019-08-26,0.00360962
2019-08-27,0.00325431
2019-08-28,0.00375362
2019-08-29,0.00377347
2019-08-30,0.00388118
2019-08-31,0.00407775
2019-09-01,0.00302471
2019-09-02,0.00237663
2019-09-03,0.0030799
2019-09-04,0.00376219
2019-09-05,0.00308088
2019-09-06,0.00297439
2019-09-07,0.00319047
2019-09-08,0.0042296
2019-09-09,0.00305203
2019-09-10,0.00382513
2019-09-11,0.00307241
2019-09-12,0.00308206
2019-09-13,0.00357307
2019-09-14,0.0039362
2019-09-15,0.003341
2019-09-16,0.00372655
2019-09-17,0.00295369
2019-09-18,0.00302003
2019-09-19,0.0040063
2019-09-20,0.00479143
2019-09-21,0.00370165
2019-09-22,0.00317627
2019-09-23,0.00111024
2019-09-24,0.00248474
2019-09-25,0.00289766
2019-09-26,0.00261337
2019-09-27,0.00289889
2019-09-28,0.00373306
2019-09-29,0.00342633
2019-09-30,0.00346522
2019-10-01,0.00377773
2019-10-02,0.00414198
2019-10-03,0.0044006
2019-10-04,0.00468235
2019-10-05,0.00385604
2019-10-06,0.00383104
2019-10-07,0.00311554
2019-10-08,0.00351435
2019-10-09,0.00326621
2019-10-10,0.00343914
2019-10-11,0.00408166
2019-10-12,0.00377439
2019-10-13,0.00440419
2019-10-14,0.00379374
2019-10-15,0.00294511
2019-10-16,0.00345223
2019-10-17,0.00270739
2019-10-18,0.00252725
2019-10-19,0.00238629
2019-10-20,0.00213962
2019-10-21,0.00222112
2019-10-22,0.00228124
2019-10-23,0.00196534
2019-10-24,0.00234754
2019-10-25,0.00292884
2019-10-26,0.00263423
2019-10-27,0.00498365
2019-10-28,0.00490276
2019-10-29,0.0019521
2019-10-30,0.00222677
2019-10-31,0.0017009
2019-11-01,0.00250817
2019-11-02,0.00332907
2019-11-03,0.00319779
2019-11-04,0.00322081
2019-11-05,0.00512504
2019-11-06,0.00371746
2019-11-07,0.002738
2019-11-08,0.00290141
2019-11-09,0.00296778
2019-11-10,0.00297138
2019-11-11,0.00331952
2019-11-12,0.00392423
2019-11-13,0.00267472
2019-11-14,0.00267385
2019-11-15,0.0024397
2019-11-16,0.00232648
2019-11-17,0.00331935
2019-11-18,0.00314368
2019-11-19,0.0021462
2019-11-20,0.00366566
2019-11-21,0.00331208
2019-11-22,0.00230717
2019-11-23,0.00255435
2019-11-24,0.00212735
2019-11-25,0.00206269
2019-11-26,0.00248464
2019-11-27,0.00342308
2019-11-28,0.00334528
2019-11-29,0.00339451
2019-11-30,0.00334557
2019-12-01,0.00359199
2019-12-02,0.00322289
2019-12-03,0.00303251
2019-12-04,0.00296312
2019-12-05,0.00126855
2019-12-06,0.00256081
2019-12-07,0.00110387
2019-12-08,0.00180429
2019-12-09,0.00205516
2019-12-10,0.00186807
2019-12-11,0.00187413
2019-12-12,0.00217962
2019-12-13,0.00272374
2019-12-14,0.00308781
2019-12-15,0.00205918
2019-12-16,0.00326797
2019-12-17,0.00285651
2019-12-18,0.00128508
2019-12-19,0.00235566
2019-12-20,0.00285491
2019-12-21,0.00255872
2019-12-22,0.00243154
2019-12-23,0.00168037
2019-12-24,0.0019962
2019-12-25,0.00245225
2019-12-26,0.00220212
2019-12-27,0.00266692
2019-12-28,0.00197412
2019-12-29,0.00203736
2019-12-30,0.0019771
2019-12-31,0.00173708
2020-01-01,0.00206437
2020-01-02,0.00225048
2020-01-03,0.00199098
2020-01-04,0.00161665
2020-01-05,0.00187407
2020-01-06,0.00210016
2020-01-07,0.00188117
2020-01-08,0.00324586
2020-01-09,0.0034652
2020-01-10,0.00246736
2020-01-11,0.00353345
2020-01-12,0.00313889
2020-01-13,0.00292921
2020-01-14,0.00255869
2020-01-15,0.00209325
2020-01-16,0.00197128
2020-01-17,0.00268207
2020-01-18,0.00218528
2020-01-19,0.00353155
2020-01-20,0.00255885
2020-01-21,0.00183534
2020-01-22,0.00310104
2020-01-23,0.00239405
2020-01-24,0.00242892
2020-01-25,0.00230218
2020-01-26,0.00238754
2020-01-27,0.00182138
2020-01-28,0.00132027
2020-01-29,0.00223005
2020-01-30,0.00230322
2020-01-31,0.00135926
2020-02-01,0.00187161
2020-02-02,0.00217993
2020-02-03,0.00237694
2020-02-04,0.00136692
2020-02-05,0.00268324
2020-02-06,0.0029429
2020-02-07,0.00173371
2020-02-08,0.00189313
2020-02-09,0.00282917
2020-02-10,0.00336662
2020-02-11,0.00269685
2020-02-12,0.00336679
2020-02-13,0.00342463
2020-02-14,0.00335302
2020-02-15,0.00308344
2020-02-16,0.00326611
2020-02-17,0.00220999
2020-02-18,0.0019686
2020-02-19,0.00292969
2020-02-20,0.00222966
2020-02-21,0.00270107
2020-02-22,0.0028635
2020-02-23,0.00314964
2020-02-24,0.00244848
2020-02-25,0.00288377
2020-02-26,0.00282756
2020-02-27,0.00328664
2020-02-28,0.00275816
2020-02-29,0.00259793
2020-03-01,0.00289948
2020-03-02,0.0025001
2020-03-03,0.0028066
2020-03-04,0.00310527
2020-03-05,0.00239527
2020-03-06,0.0028598
2020-03-07,0.00281819
2020-03-08,0.0030375
2020-03-09,0.00250024
2020-03-10,0.00211911
2020-03-11,0.00264907
2020-03-12,0.00174751
2020-03-13,0.00252133
2020-03-14,0.0036619
2020-03-15,0.00477046
2020-03-16,0.00504699
2020-03-17,0.0038463
2020-03-18,0.00413563
2020-03-19,0.00520448
2020-03-20,0.00523475
2020-03-21,0.00596385
2020-03-22,0.00665104
2020-03-23,0.00412048
2020-03-24,0.00497943
2020-03-25,0.00319365
2020-03-26,0.00520526
2020-03-27,0.00625092
2020-03-28,0.00391432
2020-03-29,0.00409605
2020-03-30,0.00325873
2020-03-31,0.00259948
2020-04-01,0.00277579
2020-04-02,0.0025831
2020-04-03,0.00250661
2020-04-04,0.00261514
2020-04-05,0.00194629
2020-04-06,0.00249761
2020-04-07,0.00195328
2020-04-08,0.00213953
2020-04-09,0.00303455
2020-04-10,0.00210275
2020-04-11,0.00190893
2020-04-12,0.00226865
2020-04-13,0.00255953
2020-04-14,0.00170495
2020-04-15,0.00292784
2020-04-16,0.00300636
2020-04-17,0.0025731
2020-04-18,0.00273917
2020-04-19,0.00314607
2020-04-20,0.00281103
2020-04-21,0.00262854
2020-04-22,0.00292042
2020-04-23,0.00303005
2020-04-24,0.00449296
2020-04-25,0.00286159
2020-04-26,0.00458822
2020-04-27,0.0038511
2020-04-28,0.0027324
2020-04-29,0.00317799
2020-04-30,0.00290986
2020-05-01,0.00539797
2020-05-02,0.0104665
2020-05-03,0.012292
2020-05-04,0.00784144
2020-05-05,0.00692966
2020-05-06,0.00688607
2020-05-07,0.00684091
2020-05-08,0.00597624
2020-05-09,0.00873763
2020-05-10,0.00756005
2020-05-11,0.00801377
2020-05-12,0.00778218
2020-05-13,0.00904382
2020-05-14,0.00982707
2020-05-15,0.0127452
2020-05-16,0.0164866
2020-05-17,0.0182921
2020-05-18,0.0174382
2020-05-19,0.0153385
2020-05-20,0.0154154
2020-05-21,0.0182716
2020-05-22,0.0195902
2020-05-23,0.0164776
2020-05-24,0.0196602
2020-05-25,0.0121674
2020-05-26,0.00839233
2020-05-27,0.00827711
2020-05-28,0.00697432
2020-05-29,0.0105595
2020-05-30,0.00915515
2020-05-31,0.0117853
2020-06-01,0.00812535
2020-06-02,0.00605523
2020-06-03,0.00639211
2020-06-04,0.00737525
2020-06-05,0.00533874
2020-06-06,0.00531069
2020-06-07,0.00646023
2020-06-08,0.0058485
2020-06-09,0.00421116
2020-06-10,0.00401359
2020-06-11,0.00324777
2020-06-12,0.0037887
2020-06-13,0.00362939
2020-06-14,0.00364324
2020-06-15,0.00334365
2020-06-16,0.00348995
2020-06-17,0.00371504
2020-06-18,0.00512602
2020-06-19,0.00565291
2020-06-20,0.00343255
2020-06-21,0.00546288
2020-06-22,0.00527162
2020-06-23,0.00338256
2020-06-24,0.00373031
2020-06-25,0.00315573
2020-06-26,0.00342524
2020-06-27,0.00279294
2020-06-28,0.00391787
2020-06-29,0.00291842
2020-06-30,0.00333595
2020-07-01,0.00386493
2020-07-02,0.00590449
2020-07-03,0.00548353
2020-07-04,0.00552122
2020-07-05,0.00470426
2020-07-06,0.00414829
2020-07-07,0.00319155
2020-07-08,0.00410064
2020-07-09,0.00440392
2020-07-10,0.00574486
2020-07-11,0.00493505
2020-07-12,0.00538014
2020-07-13,0.00268921
2020-07-14,0.00414806
2020-07-15,0.00691614
2020-07-16,0.00768527
2020-07-17,0.00814231
2020-07-18,0.00910174
2020-07-19,0.011488
2020-07-20,0.00702091
2020-07-21,0.00877293
2020-07-22,0.0117004
2020-07-23,0.014756
2020-07-24,0.0134353
2020-07-25,0.0112954
2020-07-26,0.0122601
2020-07-27,0.0103186
2020-07-28,0.00982184
2020-07-29,0.0151943
2020-07-30,0.0155543
2020-07-31,0.01711
2020-08-01,0.0165504
2020-08-02,0.0150426
2020-08-03,0.0132779
2020-08-04,0.0114864
2020-08-05,0.0113806
2020-08-06,0.013705
2020-08-07,0.016558
2020-08-08,0.0133373
2020-08-09,0.00979776
2020-08-10,0.00888492
2020-08-11,0.0133041
2020-08-12,0.0145503
2020-08-13,0.0128331
2020-08-14,0.011762
2020-08-15,0.00731807
2020-08-16,0.00457242
2020-08-17,0.00331554
2020-08-18,0.00288742
2020-08-19,0.00772815
2020-08-20,0.00783036
2020-08-21,0.00692275
2020-08-22,0.00944452
2020-08-23,0.00668919
2020-08-24,0.00433205
2020-08-25,0.00418606
2020-08-26,0.00572525
2020-08-27,0.00549153
2020-08-28,0.00613773
2020-08-29,0.00470472
2020-08-30,0.00371211
2020-08-31,0.00365574
2020-09-01,0.00341665
2020-09-02,0.00479185
2020-09-03,0.00554114
2020-09-04,0.00486896
2020-09-05,0.00595566
2020-09-06,0.00492929
2020-09-07,0.00295655
2020-09-08,0.00326347
2020-09-09,0.00304974
2020-09-10,0.00280607
2020-09-11,0.0030358
2020-09-12,0.00319296
2020-09-13,0.00221812
2020-09-14,0.00191462
2020-09-15,0.00276554
2020-09-16,0.00269446
2020-09-17,0.00244609
2020-09-18,0.00170212
2020-09-19,0.00192619
2020-09-20,0.00161054
2020-09-21,0.00142742
2020-09-22,0.00171747
2020-09-23,0.00281085
2020-09-24,0.00350359
2020-09-25,0.003679
2020-09-26,0.00263776
2020-09-27,0.00174074
2020-09-28,0.0018443
2020-09-29,0.00247711
2020-09-30,0.0032939
2020-10-01,0.00386027
2020-10-02,0.00543199
2020-10-03,0.00439182
2020-10-04,0.00324162
2020-10-05,0.00305603
2020-10-06,0.00472249
2020-10-07,0.00533881
2020-10-08,0.00519285
2020-10-09,0.0052628
2020-10-10,0.00398333
2020-10-11,0.00383078
2020-10-12,0.00246705
2020-10-13,0.00343227
2020-10-14,0.00321657
2020-10-15,0.00304627
2020-10-16,0.00305047
2020-10-17,0.00268956
2020-10-18,0.00145877
2020-10-19,0.00172691
2020-10-20,0.00146534
2020-10-21,0.00185993
2020-10-22,0.00315898
2020-10-23,0.00391904
2020-10-24,0.00573458
2020-10-25,0.00501938
2020-10-26,0.00398324
2020-10-27,0.00407281
2020-10-28,0.00785035
2020-10-29,0.00830698
2020-10-30,0.0107792
2020-10-31,0.0114769
2020-11-01,0.0155074
2020-11-02,0.00816729
2020-11-03,0.00826574
2020-11-04,0.00890183
2020-11-05,0.0100439
2020-11-06,0.00852937
2020-11-07,0.00741082
2020-11-08,0.00890721
2020-11-09,0.0063192
2020-11-10,0.00662811
2020-11-11,0.00713968
2020-11-12,0.00512433
2020-11-13,0.00531872
2020-11-14,0.0063774
2020-11-15,0.00304092
2020-11-16,0.00264564
2020-11-17,0.0022904
2020-11-18,0.0030304
2020-11-19,0.00327224
2020-11-20,0.00409855
2020-11-21,0.00307051
2020-11-22,0.00245153
2020-11-23,0.00166065
2020-11-24,0.00251779
2020-11-25,0.00385183
2020-11-26,0.0044693
2020-11-27,0.00453841
